beta0,beta1,beta2
-0.87968786248,0.37320688365,-0.0696162141419
-0.837065762383,0.577725652207,-0.113149658452
-0.645709406766,0.442759657765,-0.0910811073365
-0.570951611873,0.378093991764,-0.0655907034046
-0.292126156307,-0.251408950214,0.0685977642196
-0.674002029883,0.325408168535,-0.0425224600122
-0.735820165044,0.286825182854,-0.0370546763474
-0.443868854192,-0.127925777798,0.0429704478058
-0.711833606066,0.431440605763,-0.0708025307516
-0.748323163583,0.463693822054,-0.0826956951755
-0.773764171226,0.614375761102,-0.116351593892
-0.338131230812,-0.0548636592072,0.016436220067
-0.687809154577,0.252507221406,-0.035979051216
-0.715780756094,0.526732772307,-0.0974835196976
-0.503288291022,0.287857687041,-0.04452444087
-0.66713383518,0.387373554697,-0.0580530108141
-0.557358813036,0.103537381142,-0.0114293976146
-0.504610803503,-0.0399159600169,0.0439559294743
-0.594501448904,0.283241157129,-0.04197459999
-0.572656836114,0.515495295467,-0.0985082812055
-0.477437009154,-0.262713659137,0.083245688878
-0.961256406924,0.517282521608,-0.0891195532769
-0.361458192801,0.0577482938116,0.0028187831127
-0.712423906206,0.233672806174,-0.0166939115045
-0.752907774946,0.666072131211,-0.140872253026
-0.735190254038,0.400851757054,-0.0734366429177
-0.539477469151,0.359441679694,-0.0703076971681
-0.685230709438,0.257379674131,-0.0422798227611
-0.992366772779,0.619382095069,-0.0903140091064
-0.572926002879,0.41069645676,-0.0764586217652
-0.495333963111,0.0721057573086,-0.0037471844937
-1.03360558946,0.974049612209,-0.175708513427
-0.759225201811,0.529255820287,-0.102311373887
-0.709382557365,0.440326111963,-0.0849417299466
-0.936144702839,0.586203545712,-0.111550177924
-0.781158531639,0.584719836808,-0.111842274988
-0.672842291613,0.24411746361,-0.0427525762962
-0.483588011256,0.103551523065,-0.00506837229303
-0.993371577227,0.825157355963,-0.137868804636
-0.389958718548,0.0786883683236,-0.00417726395345
-0.785841219152,0.240836697538,-0.00189058326369
-0.597563143382,0.366275395729,-0.0658801991021
-0.791366069995,0.508634329674,-0.0919032179329
-0.754950902652,0.268774008254,-0.0517364677854
-0.824147496308,0.457633432773,-0.0739178154407
-0.484192482561,0.0584768223106,-0.00851315438397
-0.762021829378,0.518175698725,-0.109384441225
-0.572424591627,0.214153606302,-0.0327096029061
-0.501256950374,0.427105709359,-0.0853461522782
-0.581719778303,0.0588142479565,0.013211221634
-0.161465123705,-0.135141980802,0.0355681460704
-0.466042679574,0.104394413764,-0.0229939357209
-0.934067687624,0.680468238423,-0.137574091525
-0.525129107025,0.344424709255,-0.0726075147149
-0.704896895829,0.487355810897,-0.0944916736506
-0.580325437397,0.282317902607,-0.0622570498056
-0.893352475454,0.572237526194,-0.0904702884456
-0.66106317452,0.415972765999,-0.0690524183683
-0.644757561398,0.266998337277,-0.0181446357668
-0.886364027295,0.399549581463,-0.0317902438262
-0.598208052876,0.417865493263,-0.107174491264
-0.832172362111,0.218611589083,-0.0224012432671
-0.426853136002,0.197437082239,-0.0388236308379
-1.11572806735,0.483674907924,-0.0616616492853
-0.823572961182,0.59298809442,-0.0945870385999
-0.729211098394,0.15427856987,0.00624021056401
-0.577707018509,0.427540556699,-0.0896369844862
-0.560626257125,0.255468877851,-0.040756247634
-0.943312105115,0.717715321838,-0.135086914265
-1.15542825361,0.870034700792,-0.166893468732
-0.623218921469,0.0322091699326,0.0278304105154
-0.630286696111,0.437478894869,-0.0722457047747
-0.743779365191,0.390999504437,-0.0578021669253
-0.840959240711,0.526689839113,-0.0926105038604
-0.648827155086,0.492896109538,-0.106595194545
-0.81279236198,0.616798606213,-0.125974799874
-0.305074877337,-0.200818258824,0.0516987828911
-0.698066423347,0.527413277911,-0.103693341552
-0.709952114554,0.391117088905,-0.0716056576167
-0.387560636532,0.2275884483,-0.0334675631212
-0.626607580609,0.222383732166,-0.0348007766896
-0.739205624604,0.360017271817,-0.0480051470468
-0.715774825612,0.417407039922,-0.0863038276727
-0.568076788683,0.350796823248,-0.0638299397692
-0.485674919795,0.247741068003,-0.0510800073166
-0.714220435106,0.453266743353,-0.0865997305136
-0.677024104354,0.366960570701,-0.068643348838
-0.57793845993,0.427805630493,-0.0836823075655
-0.778056349404,0.516902420429,-0.0949403627445
-0.4060658223,-0.0105131992349,0.0221791756137
-0.771301379333,0.339648787533,-0.039318073964
-0.761806008256,0.479184639606,-0.0962408094663
-0.837081250294,0.686855002649,-0.122036444474
-0.518194932698,0.159368956855,-0.0249211424461
-0.288359784848,0.0693040229377,-0.0348354596504
-0.595940738095,0.265621303621,-0.0350916269227
-0.592374499939,0.369015044694,-0.0800929525819
-0.701306047931,0.516982262109,-0.0966577122448
-1.04050071776,0.912414960239,-0.168389735941
-0.469762451968,0.481046000726,-0.115546079603
-0.34558716328,0.186945472921,-0.0337217519068
-1.01218110877,0.721039480967,-0.116975538015
-0.624854552596,0.450482778459,-0.0811587904445
-0.26753457267,-0.0855008137462,0.017648363195
-1.1360507332,0.563979784698,-0.0780512329437
-0.517037680621,0.389826301344,-0.0619154537626
-0.391806096269,-0.189448968391,0.0572251405252
-0.595975041471,0.458336546536,-0.0967880778377
-0.632631384132,0.294784280814,-0.0505750759147
-0.375915266985,-0.0919962984497,0.0371754226041
-0.483915488086,0.209268530717,-0.0385629039771
-0.46876686229,0.0717781091108,0.0220789826538
-0.455395810256,0.249766800159,-0.0440732764283
-0.828067285174,0.581204501163,-0.0972795244449
-0.795656029525,0.220944625601,-0.0264925743932
-0.813162493512,0.36388375,-0.0457091500881
-0.770841089192,0.557065161768,-0.105810556214
-0.587235237567,0.0985508187498,0.00978718032869
-0.37627929994,-0.0136087798075,-0.00636898980552
-0.313297272932,0.391015534569,-0.0997699264043
-0.488027912336,0.270308308245,-0.0550424164151
-0.683789838958,-0.0789058704686,0.0480123370553
-0.85100052331,0.416366092929,-0.0681237838016
-0.516199304815,0.227276240683,-0.0361995147828
-0.771371233414,0.343969304032,-0.0546618674664
-0.237412462018,-0.254262328333,0.0744350376559
-1.03268232906,0.767675661749,-0.133306663818
-0.602214803565,0.194769624234,-0.0284999249734
-0.760494298304,0.0857165752342,0.00356190412704
-0.524103664612,0.15342234153,-0.0196851706047
-0.857953575042,0.54833467411,-0.0687011960998
-0.538316933591,0.397009228984,-0.0715804021673
-0.941926269801,0.404465358948,-0.0434943828091
-0.7637066214,0.481644784826,-0.0950283855005
-0.703438432272,0.511111383573,-0.119176461918
-0.891822257769,0.778310181917,-0.161267690835
-0.239056147122,0.0850821517211,-0.0188041853293
-0.572991855123,0.288430533278,-0.0439176386815
-0.778012027933,0.533344914026,-0.10802552152
-1.15705441527,0.837173395218,-0.163747700939
-0.716720743252,0.494537362902,-0.089557941683
-0.40511257711,0.100132316521,-0.0125539836455
-0.162760095046,-0.258180763467,0.068649075409
-0.64811775959,0.355545806663,-0.0538134208973
-0.909725296453,0.453576498561,-0.0615757311447
-0.220835081489,-0.324675497995,0.0872852683558
-0.751408143544,0.36955687405,-0.0450865946981
-0.65501438366,0.205800457176,-0.010179304723
-0.668426461873,0.264719854265,-0.0348813225713
-0.567844320288,0.0508221905722,0.0116905312655
-1.09088485859,0.880482465781,-0.169771930568
-0.729140267553,0.410623560042,-0.0688508342778
-0.320827965956,-0.0729657895671,0.0328222213675
-0.439281172436,0.0682045210301,0.00210137488288
-0.548994135343,0.104226920734,-0.0123285746206
-0.646821909775,0.393804026227,-0.0588337859757
-0.825184002019,0.456245415902,-0.0602967493744
-0.744127178305,0.75848458443,-0.153626198975
-0.3750288414,-0.0132350669856,0.01210575603
-0.658147861379,0.356829869911,-0.0414592490334
-0.156122614575,0.0100617188075,-0.00912592931603
-0.395606853827,-0.344706941166,0.118505458438
-0.663062265104,0.504306098552,-0.102445799714
-0.752583628666,0.444880311977,-0.0756362165903
-0.574766891609,0.0546508205829,0.0249538412758
-0.704332891922,0.442783367547,-0.0757885155968
-0.64426291934,0.324156529046,-0.0629585260782
-0.504647449982,0.295299310164,-0.0578750664582
-0.54933622688,0.213853393187,-0.0346165856738
-0.69049962287,0.262470672575,-0.0300015496012
-0.805583160278,0.542736943542,-0.0981700530135
-0.705712085329,0.385619424375,-0.0698169263259
-0.502617839166,0.320603287934,-0.075836072107
-0.611518600454,0.480504745018,-0.100068159424
-0.731175505372,0.611660945451,-0.117237727638
-0.613896520409,0.0444806668206,0.00681487773518
-0.577457959593,0.455791460142,-0.10299539275
-0.665512884423,0.300163128439,-0.0459810612064
-0.635120022006,0.292260888899,-0.0486803582552
-0.599866224964,0.362099831646,-0.0560078924416
-0.612724571908,0.486290823308,-0.0985977792186
-0.724889071189,0.610578206127,-0.14431092261
-0.595525254219,0.477112185835,-0.0818364931886
-0.605002505844,0.346780612896,-0.0605141444737
-0.58222127124,0.326704808707,-0.0585872733993
-0.541628724697,0.430328353086,-0.0835568714612
-0.670847495134,0.183334258878,-0.00280114420023
-0.939998814186,0.538992094085,-0.0884414579596
-0.721920269816,0.313260141148,-0.0346096363998
-1.09446183425,0.935296958827,-0.174343436256
-0.770238617016,0.672918817554,-0.127879783723
-0.723508998906,0.392287651297,-0.0499679108136
-0.563910030386,0.51036223826,-0.104177167846
-0.966321047149,0.797266490702,-0.148788571426
-0.727586531094,0.48349282365,-0.0873973828332
-0.654771753807,0.363106129481,-0.0481117757664
-0.562377157523,0.281275256339,-0.0559563911736
-0.834958539897,0.718118565578,-0.158460445871
-0.648074447182,0.244638610825,-0.0272015743109
-0.70194669742,0.0683547347921,0.0126167820522
-0.608680329928,0.423005408066,-0.0766810186296
-0.600066174178,-0.0510264029426,0.0459857017261
-0.60020809591,0.451520956587,-0.0883379062396
-0.807977176381,0.550595156341,-0.122760157504
-0.578483445753,0.520498942242,-0.112536310677
-0.349499669086,0.122468078548,-0.0125351341917
-1.16200703657,1.13821707722,-0.230515504182
-0.433935942602,0.0249412609291,0.0142792724707
-1.02130186859,0.810621355534,-0.156064160753
-0.884828947422,0.526422079238,-0.0871891087674
-0.918832019059,0.773232078267,-0.15990071717
-0.679836824079,0.458365335439,-0.0939372063586
-0.539925791124,0.174950288563,-0.0239710018011
-0.85691089007,0.501475235728,-0.0866092770381
-0.544867656791,0.150579448235,-0.0111316114763
-0.643348204436,0.293530605565,-0.0187703953522
-0.0512654040176,-0.183843543929,0.0423034675668
-0.533343736939,0.465749016924,-0.085941686325
-0.744406923036,0.409568724331,-0.0709301118973
-0.287340863858,0.069181383764,-0.0181808099207
-0.715140159201,0.247111453495,-0.0292084598776
-0.397173543039,0.180598188634,-0.0345272300653
-0.530557354686,0.407085524685,-0.0810415354898
-0.356125604616,0.112973268142,-0.0236490379853
-1.23765641454,1.00611433185,-0.204432750358
-0.52384072037,0.149325642785,-0.00880994322973
-0.616250411118,0.478897415119,-0.0778289125288
-0.681543451202,0.249689073974,-0.0474830762682
-0.467941329675,0.0378511705129,0.025760763845
-0.397513763916,-0.0161459599256,0.0134734214825
-0.802909010272,0.540168853471,-0.0970491021351
-0.624440451055,0.179655399156,-0.00458921649738
-0.718883231891,0.175757347128,0.000947108830691
-0.943748026652,0.61708192607,-0.114384858254
-0.412618784123,0.000152597938634,0.0145448629238
-0.353993626401,-0.0317885245198,0.0274682777685
-0.516066818054,-0.101132815085,0.0552427450485
-0.702634214245,0.337967303706,-0.0467435439662
-0.713031587209,0.313791628076,-0.034988985467
-0.710288088559,0.54653576888,-0.108482606618
-0.847438993512,0.849212966339,-0.164972641406
-0.640326040723,0.544497110674,-0.113796745846
-0.684397666648,0.391906424329,-0.0670477925446
-0.535136025881,0.100934757424,0.00716806381177
-0.528238555338,0.175335795673,-0.0430647648048
-0.641543299725,0.363269275022,-0.0601170355881
-1.07065803452,0.767175304126,-0.146565145536
-0.72307234899,0.371966590566,-0.0577933289194
-0.6311260169,0.467000441834,-0.0892824779506
-0.687683692215,0.546265279423,-0.113299087216
-0.557325806289,0.439431200548,-0.0879156865773
-0.701631371147,0.638734853413,-0.135211213598
-0.786615354058,0.475721377399,-0.0979722868084
-0.828671506938,0.615598264019,-0.108042649288
-1.21149646015,0.96442241175,-0.183845410274
-0.536439205854,0.227281998688,-0.0250765115876
-0.666812633246,0.457612378642,-0.0664819820172
-0.541950746304,0.218171458045,-0.0295851845195
-0.37107021897,-0.0698832693888,0.0438038858366
-0.606955757622,0.602346375337,-0.142781030801
-0.806501062194,0.0875440078715,0.0204520732775
-0.798995479878,0.507610104919,-0.0932247039613
-0.84774776582,0.694677514221,-0.131341152078
-0.696356100605,0.470890570379,-0.0807716770537
-0.949828166559,0.478152103784,-0.0713954971868
-0.549311758289,0.257470429316,-0.0453873683261
-0.78829327681,0.503474756321,-0.0978545045563
-0.636648163012,0.404622441943,-0.052562038388
-0.904952922973,0.652622051928,-0.123218230202
-0.960401066659,0.724297738346,-0.127871909343
-0.833686255111,0.220228888302,0.000160891294799
-0.552882345353,0.321705853236,-0.0589874508013
-0.234090000018,-0.249533588235,0.0603175247952
-0.565656292412,0.21245947178,-0.0391424642539
-0.32934274911,0.0967324563419,-0.00108657947109
-0.784069543399,0.615279870536,-0.119919367584
-0.849973066631,0.592010479515,-0.103329146657
-0.671991044965,0.200504090395,-0.0124099687806
-0.538003994324,0.473012384382,-0.09674793568
-0.7061754706,0.374701205734,-0.0775702858294
-0.718408581712,0.44608103231,-0.0932204764188
-0.495832117965,0.154734124272,-0.0137255997416
-0.583887722217,0.216340823627,-0.0291324129281
-0.79551116594,0.436726543383,-0.079970580289
-0.60251090131,0.565069461779,-0.126648278266
-0.881116296947,0.683794282752,-0.118637229354
-0.725837436313,0.569157336386,-0.126869457564
-0.606772428187,0.251586494856,-0.0435492667225
-0.82838329681,0.502954221918,-0.087233495131
-0.698523080919,0.373241136343,-0.0633631087586
-0.634024946597,0.543175847012,-0.109276270604
-0.826021536192,0.531668987512,-0.0953447967578
-0.616996479655,0.234077976581,-0.0258760729689
-0.568157325338,0.244842800944,-0.0387342714067
-0.848941841352,0.958763867737,-0.202286978732
-0.62003469221,0.549333234153,-0.133216778389
-0.5624630768,0.070652414386,0.00577403028199
-0.677843074617,0.476876482103,-0.0814994680158
-0.909797700349,0.900662084918,-0.175179713117
-0.937930048638,0.5511086649,-0.0881447865718
-0.770410281971,0.513147703316,-0.0945853861658
-0.631133265881,0.287497539103,-0.0399521941871
-0.489794103756,0.114027401127,-0.00252247307298
-0.752634832501,0.365834929539,-0.0499625846481
-0.809572463673,0.513285976383,-0.0912748838561
-0.616269280422,0.459468248908,-0.0940845101055
-0.693153674143,0.162368852981,-0.011941895853
-0.802543592739,0.336825475659,-0.0460186054752
-0.38006494995,0.311053738844,-0.0704856492874
-0.585781652596,-0.0825214726248,0.0353230927944
-0.717162951763,0.137142990129,-0.0122914441685
-0.72443626272,0.292683160789,-0.0357477208871
-0.493783612,0.092455843627,-0.00147714648004
-0.529416455594,0.149242438522,0.000476350556146
-0.67950159373,0.0367979242961,0.0318932988269
-0.554805764104,0.370592770282,-0.06946055334
-0.888419294354,0.621708614626,-0.11300985543
-0.74704576444,0.188635496607,0.00415697459748
-0.441101618249,0.0375858616059,0.018633777391
-0.553436503328,0.276481441612,-0.0569727311268
-0.760834951596,0.17069814602,-0.0185679307008
-0.275906459718,-0.329447602183,0.0857869633677
-0.609556112795,0.397544645161,-0.07688115695
-0.652225120668,0.266960935539,-0.0266789379519
-0.554919157909,0.0735558485039,0.0124147714141
-0.740448056758,0.256899094624,-0.0374318857004
-0.856515082553,0.956745588402,-0.200724651661
-0.787350201927,0.5451642641,-0.0814706424088
-0.795749685775,0.644265190376,-0.128225293279
-0.605401944389,-0.00894864384723,0.0316094622971
-0.610752623945,0.203168358266,-0.0173760034634
-0.684950971413,0.183792012115,-0.0111347499653
-0.572689117475,0.243595966612,-0.02765529512
-0.644899134161,0.305881800394,-0.0462852411121
-1.10903930564,0.839060559771,-0.164014259216
-0.732473844074,0.191208372801,-0.0111687048202
-0.518317177429,0.348490274456,-0.0738588948873
-0.507611079066,0.200639052694,-0.0258425285633
-0.985559095339,0.577144019856,-0.0972288512918
-0.896334124836,0.384394579149,-0.0499827948692
-0.736757348469,0.137471763011,0.00392087736419
-1.01668506669,0.806770922877,-0.159690981628
-0.646748335131,0.0797069535901,0.0161113742998
-0.474015323088,-0.078538635046,0.0467475363826
-0.956176557964,0.516226742082,-0.0877911071535
-0.397767290325,0.115110366711,-0.0153225297955
-0.448973716189,0.199044444847,-0.0411175109027
-0.778519945581,0.367071280709,-0.0582859383496
-0.512395853211,0.127827715716,-0.011340647689
-0.702508842968,0.266700832123,-0.0533388621109
-0.678629737189,0.363956363712,-0.0910596011437
-0.760264921793,0.427403690737,-0.0708825844549
-0.907898002677,0.589730677176,-0.113832498161
-0.146217505643,-0.449714892283,0.0986109273716
-0.817877315824,0.44598837463,-0.0729149906351
-0.703958430586,0.361409994103,-0.0689663842612
-0.68046632525,0.266097121234,-0.023613450291
-0.593238033387,0.20296592062,-0.0286139997168
-0.487174434032,0.281929442597,-0.0415033081541
-0.680266953571,0.499646857711,-0.114865513212
-0.726713940446,0.464120973858,-0.0716337695042
-0.782907937061,0.383409090204,-0.0500649111908
-0.916402221914,0.70782109397,-0.143761197092
-0.475528023753,0.0416431053832,-0.0118424630834
-0.431124172556,0.0605280698375,0.00184891833096
-0.485173614997,0.309159606451,-0.0551314890168
-0.598844181024,0.351130737822,-0.0643991824954
-0.546808734154,0.0430694948999,0.0262369879811
-0.573838448324,0.100154567413,0.005603315218
-0.593172325832,0.359528649451,-0.0908824529589
-0.659659008358,0.234675779664,-0.0331853267775
-0.735544374303,0.39807280101,-0.0731714468713
-0.61512863545,0.230833164864,-0.0302897465261
-0.377616648309,-0.150891252393,0.0554557995968
-0.510926855006,0.11048671315,-0.00319419431097
-0.221346498936,-0.323827379535,0.0927797639659
-0.40243703564,-0.0249356646086,0.00224558601927
-0.875041783532,0.399386551799,-0.0597437991365
-0.514886623832,0.269443883547,-0.0457105768851
-0.866593859781,0.617297432051,-0.101827610686
-0.888347332203,0.8203219764,-0.169361309316
-0.907702833503,0.558904625452,-0.09731213854
-0.862899624353,0.890482976189,-0.185930802436
-0.857649688872,0.375531706824,-0.0476844986212
-0.610150791834,0.339436119027,-0.083260470619
-0.895322086957,0.798913710139,-0.169426015938
-0.76691046353,0.583073080392,-0.108485743455
-0.633866112649,0.311919680423,-0.0542987674759
-0.690316472533,0.392102536674,-0.0535940419296
-0.988613397913,0.357427688688,-0.0382894615619
-0.130214599973,-0.0280012313664,-0.0188441956135
-0.317743098511,-0.18407734607,0.0530289116352
-0.406835635096,0.213062761769,-0.0255317306562
-0.415431968705,-0.1786627723,0.0640666558648
-0.591612642382,0.176268384273,-0.021199141767
-0.652193080351,0.51058728787,-0.110964979032
-0.749980235146,0.570210251177,-0.119611030743
-0.606084479741,0.449253251002,-0.0923642251344
-1.03741044521,0.881740887853,-0.163963504526
-0.810758963406,0.297091454348,-0.0265770441637
-0.152110307505,-0.249105183695,0.046353667958
-0.531247816932,-0.140054672161,0.0727660186637
-0.615570387379,0.0851800830009,0.0257399072997
-1.08046430566,0.949559882433,-0.170372205373
-0.835566980895,0.544624879948,-0.0884481714909
-0.841875549804,0.157086511816,0.0125670516158
-0.832919950157,0.600773890128,-0.105273577543
-0.602190385285,0.137644357858,-0.00722098728593
-0.563883185096,0.248291542594,-0.0617936406682
-0.697377447442,0.542844313534,-0.104731887399
-0.783689040375,0.5782731486,-0.10973870863
-0.438562483019,0.223193715527,-0.0377968997732
-0.956016595769,0.679782944347,-0.124996785129
-0.56616548903,0.22512514682,-0.0404887449924
-0.796711902462,0.457973076388,-0.06495971133
-0.227297083033,-0.175301651187,0.037800555139
-0.642601375726,0.419814856088,-0.0725468436167
-0.525871218891,0.117017481081,-0.0087225958129
-0.647903621346,0.300147150141,-0.0362050028978
-0.947419186432,0.832213681051,-0.152193227158
-0.74768659634,0.714205910127,-0.134101974288
-1.02708498011,0.756894982555,-0.14732204765
-0.513152712407,0.204553541294,-0.0388286677937
-0.302139739608,0.0608128798398,0.00453318834884
-1.13700401916,1.13400996425,-0.223023399656
-0.812028468018,0.507457295416,-0.0789811112663
-0.567957941385,0.135470159212,-0.0106082044655
-0.438869977596,0.226209373942,-0.0383248006329
-0.784233989538,0.603815941174,-0.103959531812
-0.693488400763,0.442443582784,-0.0600549513113
-0.55570568574,0.385963821758,-0.0780412898492
-0.814311266841,0.441246051246,-0.090052251657
-1.14994117067,1.00255670498,-0.195519043125
-0.740418851205,0.370980291163,-0.0489277770271
-0.579911206522,0.123633351061,0.00427211472585
-1.13905566294,0.487852410979,-0.0676654206726
-0.500509165448,0.211699050183,-0.0359458525348
-0.498160763369,0.216816473379,-0.0464647963945
-0.657125885208,0.237224966214,-0.0419382181516
-0.184724538355,-0.279802704228,0.0615576604334
-0.551764259442,0.137549163574,-0.0186175775165
-0.353039099207,0.292338046704,-0.0440582701863
-0.624245234637,0.325816243643,-0.0543642916434
-0.54622724453,0.379152498388,-0.0631812434749
-0.451824135066,-0.0156422459684,0.0210503657069
-0.811356128756,0.523200611711,-0.0924705775555
-0.73247939642,0.40811764426,-0.0654963731088
-0.69146983994,0.47591467094,-0.0996468720038
-0.646660729601,0.00505332282595,0.0182070546892
-0.726344110943,0.24627171449,-0.0211336037949
-0.506339986235,0.0662706549828,-0.0115261686423
-0.788535808099,0.519465103369,-0.0841678797049
-0.447843398365,0.149829592073,-0.0231020021069
-0.813089949653,0.679550904496,-0.133381493363
-0.681008323894,0.259275795412,-0.0431433223169
-0.760347871197,0.527537163944,-0.0937269792187
-0.0862145083734,-0.200990492285,0.0343032567598
-0.601553069368,0.287438283335,-0.0533854700164
-0.638266315994,0.384514994157,-0.0916658054516
-0.669047864619,0.59640160755,-0.102671417515
-0.124523843291,-0.157461069028,0.0425050846787
-0.339107585791,-0.0533246306363,0.0203963913985
-1.05508400496,0.900131738883,-0.168249341095
-0.916652925085,0.516561555974,-0.0674738384603
-0.598470769583,0.0673673009998,0.0130502046752
-0.689090201782,0.511043925355,-0.0795953590991
-0.820929060121,0.511856782503,-0.092357672597
-0.531854125695,0.324197834283,-0.0621508956632
-0.345586473361,-0.0883431484611,0.0271913953144
-0.499028826623,0.112363046384,-0.0115022779439
-0.930660199265,0.732188460202,-0.136096920033
-0.364031361607,-0.00306790690366,0.0174624722948
-0.95297793603,0.59674905912,-0.111765065451
-0.812343338368,0.572206078464,-0.102249496917
-0.701721898846,0.398000601852,-0.0662842593474
-1.06255650205,0.714105409762,-0.123891025536
-1.03434772521,0.637564167027,-0.11817977396
-0.466028566332,0.241601650006,-0.056716849365
-0.582125457398,0.149619720751,0.00421021327004
-0.965801331016,0.685810235004,-0.127818865516
-0.583195297511,0.405597904924,-0.0673434200719
-0.650234374284,0.201687652742,-0.0249527960736
-0.4158449878,0.1172744205,-0.00555430115877
-0.853760212897,0.414585322551,-0.07157376224
-0.802515616348,0.675414913099,-0.150981877638
-0.611650389644,0.319207783608,-0.0357356482035
-0.639575030443,0.330331927378,-0.0627421221681
-0.539477469151,0.359441679694,-0.0703076971681
-0.52897119231,0.238685740404,-0.0519341780705
-0.879182633889,0.363502543909,-0.0483045045467
-0.569621537679,0.176328581452,-0.0164231664135
-1.02128751445,0.755450423346,-0.161045167628
-0.709224196159,0.633566657668,-0.13299725753
-0.802933706663,0.625264815515,-0.119313609286
-0.803257357892,0.522700558251,-0.0866086726373
-0.657846255657,0.53066826388,-0.102939714491
-0.567849537469,0.306593493201,-0.0574642850647
-0.549898040603,0.00516976416618,0.0090749203802
-0.483723053923,-0.0430609100566,0.0408788326072
-0.505472875847,-0.00712098906415,0.0244375507524
-0.640035705814,0.35112168376,-0.0681942666002
-0.587627244148,0.276945747643,-0.0426565918192
-0.452922052657,-0.114986157973,0.0585065884611
-0.455490039694,-0.0253046622158,0.0266453276801
-0.732054910404,0.530586460235,-0.107588977591
-0.927883081428,0.726909800837,-0.157972125854
-0.689669740905,0.104414209314,0.0102598624287
-0.840465434173,0.372708291519,-0.0650289993391
-0.643033918126,0.696911208279,-0.145219592336
-0.672678101006,-0.0392123191091,0.0368366423983
-0.729248397654,0.50200260627,-0.0918460308485
-0.435114421171,0.22138567947,-0.036549482787
-0.101562434182,0.0101725488459,-0.0162295909467
-0.552861417961,0.182183820819,-0.0158115863197
-0.671480904434,0.203293499045,-0.0217461260469
-0.841406219151,0.748914342483,-0.152860233681
-1.00167500949,0.539802188209,-0.0927712535782
-0.559281280594,0.139669966909,-0.0198332804896
-0.85002916982,0.62556710002,-0.107228859663
-0.739968880465,0.508134603388,-0.0816344376892
-0.711772362871,0.468933687162,-0.0856379650421
-0.27277696643,0.0468334023052,-0.0155565119027
-1.23476946097,1.21444789656,-0.236993113444
-1.02406819358,0.701110957633,-0.132808545954
-0.81760431311,0.56692728664,-0.0918239639099
-0.4840367799,0.200742902432,-0.0298607207569
-1.01559931902,0.769288367464,-0.128506948937
-0.6506815865,0.431310913488,-0.071106891697
-0.583970796077,0.172216900312,-0.0250261921522
-0.675231968806,0.482801188041,-0.0825229066909
-0.373230268616,0.128931480125,-0.0230205085722
-0.426130956539,0.0574733497318,-0.0116867499966
-0.491557112478,-0.0546452204703,0.0318379704579
-0.510805685914,0.107804643249,-0.00806222327636
-0.500824854775,0.0742790837282,-0.0057002461332
-0.356722092039,-0.0712126740969,0.0160316031449
-0.664850792493,0.341853609588,-0.0437695450999
-0.921866477827,0.741722002445,-0.164509482291
-0.381074632458,-0.000753812005073,0.0128588775021
-0.178975498088,-0.234042678106,0.0397626531274
-0.446272389835,0.350268038827,-0.0659505011472
-0.857406963752,0.628684352017,-0.136082680432
-0.906775514092,0.603139377182,-0.101764456661
-0.713671424154,0.292790572432,-0.0385262246281
-0.66825393755,0.453346748994,-0.0683459058869
-0.625955867767,0.349504480515,-0.0393659943713
-1.02066661877,0.753744060698,-0.125805178321
-0.650035364918,0.31693334025,-0.070228898858
-1.16910662094,1.02388756845,-0.196297251374
-1.01234059635,0.559634228583,-0.0741841617542
-0.487695753566,-0.0118334506169,0.0244698072271
-0.743537704728,0.543908698852,-0.110978421621
-0.993234319157,1.3710219365,-0.28113800085
-1.22209840261,1.12621524609,-0.219073231531
-0.420134824393,-0.259997092881,0.0898661164335
-0.450165570639,-0.0727839802769,0.0151211146879
-0.752634832501,0.365834929539,-0.0499625846481
-0.731125501871,0.371785617757,-0.0508039026261
-0.168164976256,-0.187559536265,0.0353984598345
-0.514331048668,0.421184993301,-0.098157815433
-0.615935385777,0.583989450989,-0.145309515913
-0.679203741846,0.409552139609,-0.0912295100058
-1.09458389086,0.961662858273,-0.182372143059
-0.860432354489,0.517798717547,-0.0896141264145
-0.637243073149,0.362041418587,-0.0541824650193
-0.759826413012,0.570578736842,-0.117395152618
-0.291892870952,-0.311914444866,0.100645725301
-0.930698872731,0.548248067228,-0.0845462209803
-0.953163560049,0.738248780104,-0.130758740982
-0.880429007591,0.685260681706,-0.139957613295
-0.470125723538,0.17547993144,-0.0288613423715
-0.870921890486,0.672862050177,-0.124946090688
-0.907385722306,0.636557673952,-0.115392628696
-0.62919268385,0.161056844182,-0.0182119168601
-0.543531753376,-0.0484947613885,0.0212840708866
-0.788449133901,0.893834672656,-0.186928478628
-0.781927128859,0.575754553104,-0.110459766692
-0.593981046559,0.332742872819,-0.039504290935
-0.699096924631,0.7730269228,-0.171542877727
-0.389495694573,0.288590327743,-0.0595368421325
-0.416564182281,0.228952118513,-0.0442239617317
-1.12277957246,0.512445601882,-0.0633909511931
-0.690702461384,0.40900233433,-0.0749742011578
-0.342092849892,-0.104409170481,0.0276585941809
-0.396569746195,-0.139849020776,0.0448510240375
-0.863196842209,0.582506124487,-0.090363422199
-0.740607268732,0.43255907157,-0.0870491847845
-0.264708244405,-0.0887840077735,0.0270458917711
