parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,Z,LOG_STELLAR_MASS
prob05[335],0.42,0.002,0.069,0.274,0.373,0.425,0.472,0.534,800.0,1.002,0.1066103448275862,9.758620689655173
prob05[336],0.419,0.002,0.069,0.274,0.372,0.425,0.472,0.534,800.0,1.002,0.11627793103448275,9.758620689655173
prob05[337],0.419,0.002,0.069,0.274,0.372,0.425,0.472,0.534,800.0,1.002,0.1259455172413793,9.758620689655173
prob05[338],0.419,0.002,0.069,0.273,0.372,0.425,0.472,0.534,801.0,1.002,0.13561310344827587,9.758620689655173
prob05[339],0.419,0.002,0.069,0.273,0.372,0.425,0.472,0.534,801.0,1.002,0.1452806896551724,9.758620689655173
prob05[340],0.419,0.002,0.069,0.273,0.372,0.424,0.472,0.534,802.0,1.002,0.15494827586206894,9.758620689655173
prob05[341],0.419,0.002,0.069,0.273,0.372,0.424,0.472,0.534,803.0,1.002,0.1646158620689655,9.758620689655173
prob05[342],0.419,0.002,0.069,0.273,0.371,0.424,0.472,0.533,804.0,1.002,0.17428344827586206,9.758620689655173
prob05[343],0.419,0.002,0.069,0.272,0.371,0.424,0.472,0.534,805.0,1.002,0.18395103448275862,9.758620689655173
prob05[344],0.418,0.002,0.07,0.271,0.371,0.424,0.472,0.533,807.0,1.002,0.19361862068965516,9.758620689655173
prob05[345],0.418,0.002,0.07,0.271,0.371,0.424,0.472,0.533,809.0,1.002,0.20328620689655172,9.758620689655173
prob05[346],0.418,0.002,0.07,0.271,0.371,0.423,0.472,0.534,811.0,1.002,0.21295379310344825,9.758620689655173
prob05[347],0.418,0.002,0.07,0.27,0.37,0.423,0.472,0.534,813.0,1.002,0.2226213793103448,9.758620689655173
prob05[348],0.418,0.002,0.07,0.269,0.37,0.423,0.472,0.534,815.0,1.002,0.23228896551724137,9.758620689655173
prob05[349],0.418,0.002,0.07,0.269,0.37,0.423,0.472,0.534,818.0,1.002,0.2419565517241379,9.758620689655173
prob05[350],0.418,0.002,0.07,0.269,0.37,0.423,0.471,0.534,821.0,1.002,0.25162413793103444,9.758620689655173
prob05[351],0.418,0.002,0.07,0.268,0.37,0.423,0.471,0.534,824.0,1.002,0.261291724137931,9.758620689655173
prob05[352],0.417,0.002,0.071,0.268,0.37,0.423,0.471,0.534,827.0,1.002,0.27095931034482756,9.758620689655173
prob05[353],0.417,0.002,0.071,0.267,0.37,0.422,0.472,0.535,830.0,1.002,0.2806268965517241,9.758620689655173
prob05[354],0.417,0.002,0.071,0.266,0.369,0.422,0.471,0.535,834.0,1.002,0.2902944827586207,9.758620689655173
prob05[355],0.417,0.002,0.071,0.265,0.369,0.422,0.472,0.535,838.0,1.002,0.29996206896551725,9.758620689655173
prob05[356],0.417,0.002,0.071,0.265,0.369,0.422,0.471,0.534,843.0,1.002,0.3096296551724138,9.758620689655173
prob05[357],0.417,0.002,0.071,0.264,0.369,0.422,0.471,0.535,847.0,1.002,0.3192972413793103,9.758620689655173
prob05[358],0.417,0.002,0.072,0.264,0.369,0.422,0.471,0.535,852.0,1.002,0.3289648275862069,9.758620689655173
prob05[359],0.416,0.002,0.072,0.264,0.369,0.422,0.472,0.535,857.0,1.002,0.33863241379310344,9.758620689655173
prob05[360],0.416,0.002,0.072,0.263,0.368,0.422,0.472,0.536,862.0,1.002,0.3483,9.758620689655173
prob05[361],0.424,0.002,0.065,0.285,0.38,0.43,0.473,0.531,803.0,1.002,0.06794,9.827586206896552
prob05[362],0.424,0.002,0.065,0.285,0.38,0.429,0.473,0.531,803.0,1.002,0.07760758620689655,9.827586206896552
prob05[363],0.424,0.002,0.065,0.285,0.38,0.429,0.473,0.531,802.0,1.002,0.0872751724137931,9.827586206896552
prob05[364],0.423,0.002,0.065,0.285,0.379,0.429,0.473,0.531,802.0,1.002,0.09694275862068966,9.827586206896552
prob05[365],0.423,0.002,0.065,0.285,0.379,0.429,0.473,0.531,802.0,1.002,0.1066103448275862,9.827586206896552
prob05[366],0.423,0.002,0.065,0.285,0.379,0.429,0.473,0.531,802.0,1.002,0.11627793103448275,9.827586206896552
prob05[367],0.423,0.002,0.065,0.284,0.379,0.429,0.473,0.531,802.0,1.002,0.1259455172413793,9.827586206896552
prob05[368],0.423,0.002,0.065,0.284,0.379,0.429,0.473,0.531,802.0,1.002,0.13561310344827587,9.827586206896552
prob05[369],0.423,0.002,0.065,0.284,0.379,0.428,0.472,0.531,803.0,1.002,0.1452806896551724,9.827586206896552
prob05[370],0.423,0.002,0.066,0.283,0.379,0.428,0.472,0.531,803.0,1.002,0.15494827586206894,9.827586206896552
prob05[371],0.423,0.002,0.066,0.283,0.378,0.428,0.472,0.531,804.0,1.002,0.1646158620689655,9.827586206896552
prob05[372],0.422,0.002,0.066,0.282,0.378,0.428,0.472,0.531,806.0,1.002,0.17428344827586206,9.827586206896552
prob05[373],0.422,0.002,0.066,0.282,0.378,0.428,0.472,0.531,807.0,1.002,0.18395103448275862,9.827586206896552
prob05[374],0.422,0.002,0.066,0.281,0.378,0.427,0.473,0.53,809.0,1.002,0.19361862068965516,9.827586206896552
prob05[375],0.422,0.002,0.066,0.281,0.378,0.427,0.472,0.531,811.0,1.002,0.20328620689655172,9.827586206896552
prob05[376],0.422,0.002,0.066,0.281,0.378,0.427,0.472,0.531,813.0,1.002,0.21295379310344825,9.827586206896552
prob05[377],0.422,0.002,0.066,0.28,0.378,0.427,0.472,0.531,815.0,1.002,0.2226213793103448,9.827586206896552
prob05[378],0.422,0.002,0.066,0.28,0.377,0.427,0.472,0.531,818.0,1.002,0.23228896551724137,9.827586206896552
prob05[379],0.422,0.002,0.067,0.279,0.377,0.427,0.472,0.531,821.0,1.002,0.2419565517241379,9.827586206896552
prob05[380],0.421,0.002,0.067,0.278,0.377,0.427,0.472,0.532,824.0,1.002,0.25162413793103444,9.827586206896552
prob05[381],0.421,0.002,0.067,0.277,0.377,0.427,0.472,0.532,827.0,1.002,0.261291724137931,9.827586206896552
prob05[382],0.421,0.002,0.067,0.277,0.377,0.427,0.472,0.532,831.0,1.002,0.27095931034482756,9.827586206896552
prob05[383],0.421,0.002,0.067,0.277,0.376,0.427,0.473,0.532,835.0,1.002,0.2806268965517241,9.827586206896552
prob05[384],0.421,0.002,0.067,0.276,0.376,0.427,0.473,0.531,839.0,1.002,0.2902944827586207,9.827586206896552
prob05[385],0.421,0.002,0.068,0.275,0.376,0.426,0.473,0.531,844.0,1.002,0.29996206896551725,9.827586206896552
prob05[386],0.421,0.002,0.068,0.275,0.376,0.426,0.472,0.531,849.0,1.002,0.3096296551724138,9.827586206896552
prob05[387],0.42,0.002,0.068,0.275,0.376,0.426,0.473,0.531,854.0,1.002,0.3192972413793103,9.827586206896552
prob05[388],0.42,0.002,0.068,0.274,0.376,0.426,0.472,0.532,859.0,1.002,0.3289648275862069,9.827586206896552
prob05[389],0.42,0.002,0.068,0.273,0.375,0.426,0.472,0.532,865.0,1.002,0.33863241379310344,9.827586206896552
prob05[390],0.42,0.002,0.069,0.272,0.375,0.426,0.473,0.532,871.0,1.002,0.3483,9.827586206896552
prob05[391],0.428,0.002,0.062,0.296,0.387,0.434,0.474,0.528,810.0,1.003,0.06794,9.89655172413793
prob05[392],0.427,0.002,0.062,0.296,0.387,0.434,0.474,0.528,809.0,1.003,0.07760758620689655,9.89655172413793
prob05[393],0.427,0.002,0.062,0.295,0.386,0.433,0.474,0.528,809.0,1.003,0.0872751724137931,9.89655172413793
prob05[394],0.427,0.002,0.062,0.295,0.386,0.433,0.474,0.528,808.0,1.003,0.09694275862068966,9.89655172413793
prob05[395],0.427,0.002,0.062,0.295,0.386,0.433,0.474,0.528,808.0,1.003,0.1066103448275862,9.89655172413793
prob05[396],0.427,0.002,0.062,0.294,0.386,0.433,0.474,0.528,808.0,1.003,0.11627793103448275,9.89655172413793
prob05[397],0.427,0.002,0.062,0.294,0.386,0.433,0.474,0.528,808.0,1.003,0.1259455172413793,9.89655172413793
prob05[398],0.427,0.002,0.062,0.294,0.386,0.433,0.474,0.528,808.0,1.003,0.13561310344827587,9.89655172413793
prob05[399],0.427,0.002,0.062,0.294,0.386,0.432,0.474,0.528,809.0,1.003,0.1452806896551724,9.89655172413793
prob05[400],0.426,0.002,0.062,0.294,0.386,0.432,0.474,0.528,810.0,1.003,0.15494827586206894,9.89655172413793
prob05[401],0.426,0.002,0.062,0.293,0.385,0.432,0.473,0.528,811.0,1.003,0.1646158620689655,9.89655172413793
prob05[402],0.426,0.002,0.062,0.293,0.385,0.432,0.473,0.528,812.0,1.003,0.17428344827586206,9.89655172413793
prob05[403],0.426,0.002,0.062,0.292,0.385,0.432,0.473,0.528,814.0,1.003,0.18395103448275862,9.89655172413793
prob05[404],0.426,0.002,0.062,0.291,0.385,0.432,0.473,0.528,816.0,1.002,0.19361862068965516,9.89655172413793
prob05[405],0.426,0.002,0.063,0.291,0.385,0.432,0.473,0.528,818.0,1.002,0.20328620689655172,9.89655172413793
prob05[406],0.426,0.002,0.063,0.291,0.385,0.431,0.473,0.528,821.0,1.002,0.21295379310344825,9.89655172413793
prob05[407],0.426,0.002,0.063,0.29,0.384,0.431,0.473,0.528,823.0,1.002,0.2226213793103448,9.89655172413793
prob05[408],0.425,0.002,0.063,0.289,0.384,0.431,0.473,0.528,826.0,1.002,0.23228896551724137,9.89655172413793
prob05[409],0.425,0.002,0.063,0.289,0.384,0.431,0.473,0.528,829.0,1.002,0.2419565517241379,9.89655172413793
prob05[410],0.425,0.002,0.063,0.288,0.384,0.431,0.473,0.528,833.0,1.002,0.25162413793103444,9.89655172413793
prob05[411],0.425,0.002,0.063,0.287,0.384,0.431,0.473,0.528,837.0,1.002,0.261291724137931,9.89655172413793
prob05[412],0.425,0.002,0.064,0.287,0.384,0.431,0.474,0.528,841.0,1.002,0.27095931034482756,9.89655172413793
prob05[413],0.425,0.002,0.064,0.286,0.383,0.431,0.474,0.529,846.0,1.002,0.2806268965517241,9.89655172413793
prob05[414],0.425,0.002,0.064,0.286,0.383,0.431,0.474,0.529,850.0,1.002,0.2902944827586207,9.89655172413793
prob05[415],0.424,0.002,0.064,0.285,0.383,0.43,0.474,0.529,855.0,1.002,0.29996206896551725,9.89655172413793
prob05[416],0.424,0.002,0.064,0.284,0.382,0.43,0.474,0.529,861.0,1.002,0.3096296551724138,9.89655172413793
prob05[417],0.424,0.002,0.065,0.283,0.382,0.43,0.474,0.529,866.0,1.002,0.3192972413793103,9.89655172413793
prob05[418],0.424,0.002,0.065,0.283,0.382,0.43,0.474,0.529,872.0,1.002,0.3289648275862069,9.89655172413793
prob05[419],0.424,0.002,0.065,0.282,0.382,0.43,0.474,0.529,879.0,1.002,0.33863241379310344,9.89655172413793
prob05[420],0.424,0.002,0.065,0.281,0.381,0.43,0.474,0.529,885.0,1.002,0.3483,9.89655172413793
prob05[421],0.431,0.002,0.058,0.305,0.393,0.437,0.476,0.526,824.0,1.003,0.06794,9.96551724137931
prob05[422],0.431,0.002,0.058,0.305,0.393,0.437,0.476,0.526,823.0,1.003,0.07760758620689655,9.96551724137931
prob05[423],0.431,0.002,0.058,0.305,0.393,0.437,0.475,0.525,823.0,1.003,0.0872751724137931,9.96551724137931
prob05[424],0.431,0.002,0.058,0.304,0.393,0.437,0.475,0.525,822.0,1.003,0.09694275862068966,9.96551724137931
prob05[425],0.431,0.002,0.058,0.304,0.393,0.437,0.475,0.525,822.0,1.003,0.1066103448275862,9.96551724137931
prob05[426],0.431,0.002,0.058,0.304,0.393,0.437,0.475,0.525,822.0,1.003,0.11627793103448275,9.96551724137931
prob05[427],0.431,0.002,0.059,0.304,0.393,0.437,0.475,0.525,822.0,1.003,0.1259455172413793,9.96551724137931
prob05[428],0.431,0.002,0.059,0.304,0.393,0.437,0.475,0.525,822.0,1.003,0.13561310344827587,9.96551724137931
prob05[429],0.43,0.002,0.059,0.303,0.393,0.437,0.475,0.525,823.0,1.003,0.1452806896551724,9.96551724137931
prob05[430],0.43,0.002,0.059,0.303,0.393,0.437,0.475,0.524,824.0,1.003,0.15494827586206894,9.96551724137931
prob05[431],0.43,0.002,0.059,0.302,0.392,0.436,0.475,0.525,825.0,1.003,0.1646158620689655,9.96551724137931
prob05[432],0.43,0.002,0.059,0.302,0.392,0.436,0.475,0.525,826.0,1.003,0.17428344827586206,9.96551724137931
prob05[433],0.43,0.002,0.059,0.302,0.392,0.436,0.475,0.525,828.0,1.003,0.18395103448275862,9.96551724137931
prob05[434],0.43,0.002,0.059,0.301,0.392,0.436,0.475,0.525,830.0,1.003,0.19361862068965516,9.96551724137931
prob05[435],0.43,0.002,0.059,0.301,0.391,0.436,0.475,0.525,833.0,1.003,0.20328620689655172,9.96551724137931
prob05[436],0.43,0.002,0.059,0.3,0.391,0.436,0.475,0.525,835.0,1.003,0.21295379310344825,9.96551724137931
prob05[437],0.429,0.002,0.059,0.3,0.391,0.436,0.475,0.525,838.0,1.003,0.2226213793103448,9.96551724137931
prob05[438],0.429,0.002,0.06,0.298,0.391,0.435,0.475,0.525,842.0,1.003,0.23228896551724137,9.96551724137931
prob05[439],0.429,0.002,0.06,0.298,0.391,0.435,0.475,0.525,846.0,1.002,0.2419565517241379,9.96551724137931
prob05[440],0.429,0.002,0.06,0.298,0.391,0.435,0.475,0.525,850.0,1.002,0.25162413793103444,9.96551724137931
prob05[441],0.429,0.002,0.06,0.297,0.391,0.435,0.475,0.525,854.0,1.002,0.261291724137931,9.96551724137931
prob05[442],0.429,0.002,0.06,0.297,0.39,0.435,0.475,0.525,859.0,1.002,0.27095931034482756,9.96551724137931
prob05[443],0.429,0.002,0.061,0.296,0.39,0.435,0.475,0.525,864.0,1.002,0.2806268965517241,9.96551724137931
prob05[444],0.428,0.002,0.061,0.295,0.39,0.435,0.475,0.526,869.0,1.002,0.2902944827586207,9.96551724137931
prob05[445],0.428,0.002,0.061,0.294,0.389,0.434,0.475,0.526,875.0,1.002,0.29996206896551725,9.96551724137931
prob05[446],0.428,0.002,0.061,0.294,0.389,0.434,0.475,0.526,881.0,1.002,0.3096296551724138,9.96551724137931
prob05[447],0.428,0.002,0.061,0.293,0.389,0.434,0.475,0.526,887.0,1.002,0.3192972413793103,9.96551724137931
prob05[448],0.428,0.002,0.062,0.292,0.388,0.434,0.475,0.526,894.0,1.002,0.3289648275862069,9.96551724137931
prob05[449],0.428,0.002,0.062,0.291,0.388,0.434,0.475,0.527,901.0,1.002,0.33863241379310344,9.96551724137931
prob05[450],0.428,0.002,0.062,0.291,0.388,0.434,0.475,0.527,909.0,1.002,0.3483,9.96551724137931
prob05[451],0.435,0.002,0.055,0.314,0.4,0.441,0.477,0.524,850.0,1.003,0.06794,10.03448275862069
prob05[452],0.435,0.002,0.055,0.314,0.4,0.441,0.477,0.524,848.0,1.003,0.07760758620689655,10.03448275862069
prob05[453],0.435,0.002,0.055,0.314,0.399,0.441,0.477,0.524,847.0,1.003,0.0872751724137931,10.03448275862069
prob05[454],0.435,0.002,0.055,0.314,0.399,0.441,0.477,0.523,846.0,1.003,0.09694275862068966,10.03448275862069
prob05[455],0.435,0.002,0.055,0.314,0.399,0.441,0.477,0.523,846.0,1.003,0.1066103448275862,10.03448275862069
prob05[456],0.435,0.002,0.055,0.314,0.399,0.441,0.477,0.523,846.0,1.003,0.11627793103448275,10.03448275862069
prob05[457],0.435,0.002,0.055,0.313,0.399,0.441,0.476,0.523,846.0,1.003,0.1259455172413793,10.03448275862069
prob05[458],0.434,0.002,0.056,0.313,0.399,0.441,0.476,0.523,846.0,1.003,0.13561310344827587,10.03448275862069
prob05[459],0.434,0.002,0.056,0.313,0.399,0.441,0.476,0.523,847.0,1.003,0.1452806896551724,10.03448275862069
prob05[460],0.434,0.002,0.056,0.312,0.399,0.441,0.476,0.523,848.0,1.003,0.15494827586206894,10.03448275862069
prob05[461],0.434,0.002,0.056,0.312,0.399,0.44,0.476,0.523,849.0,1.003,0.1646158620689655,10.03448275862069
prob05[462],0.434,0.002,0.056,0.312,0.399,0.44,0.476,0.523,851.0,1.003,0.17428344827586206,10.03448275862069
prob05[463],0.434,0.002,0.056,0.311,0.398,0.44,0.476,0.523,853.0,1.003,0.18395103448275862,10.03448275862069
prob05[464],0.434,0.002,0.056,0.311,0.398,0.44,0.476,0.523,855.0,1.003,0.19361862068965516,10.03448275862069
prob05[465],0.434,0.002,0.056,0.31,0.398,0.44,0.476,0.523,858.0,1.003,0.20328620689655172,10.03448275862069
prob05[466],0.433,0.002,0.056,0.309,0.398,0.44,0.476,0.523,861.0,1.003,0.21295379310344825,10.03448275862069
prob05[467],0.433,0.002,0.056,0.309,0.398,0.439,0.476,0.523,864.0,1.003,0.2226213793103448,10.03448275862069
prob05[468],0.433,0.002,0.057,0.309,0.397,0.439,0.476,0.523,868.0,1.003,0.23228896551724137,10.03448275862069
prob05[469],0.433,0.002,0.057,0.308,0.397,0.439,0.476,0.523,873.0,1.003,0.2419565517241379,10.03448275862069
prob05[470],0.433,0.002,0.057,0.307,0.397,0.439,0.476,0.523,878.0,1.003,0.25162413793103444,10.03448275862069
prob05[471],0.433,0.002,0.057,0.307,0.397,0.439,0.476,0.524,883.0,1.002,0.261291724137931,10.03448275862069
prob05[472],0.433,0.002,0.057,0.306,0.396,0.439,0.476,0.524,888.0,1.002,0.27095931034482756,10.03448275862069
prob05[473],0.432,0.002,0.058,0.305,0.396,0.439,0.476,0.524,894.0,1.002,0.2806268965517241,10.03448275862069
prob05[474],0.432,0.002,0.058,0.305,0.396,0.439,0.476,0.524,900.0,1.002,0.2902944827586207,10.03448275862069
prob05[475],0.432,0.002,0.058,0.304,0.396,0.438,0.476,0.524,906.0,1.002,0.29996206896551725,10.03448275862069
prob05[476],0.432,0.002,0.058,0.303,0.396,0.438,0.476,0.525,913.0,1.002,0.3096296551724138,10.03448275862069
prob05[477],0.432,0.002,0.058,0.302,0.395,0.438,0.476,0.525,920.0,1.002,0.3192972413793103,10.03448275862069
prob05[478],0.432,0.002,0.059,0.302,0.395,0.438,0.476,0.525,928.0,1.002,0.3289648275862069,10.03448275862069
prob05[479],0.432,0.002,0.059,0.301,0.395,0.438,0.476,0.525,936.0,1.002,0.33863241379310344,10.03448275862069
prob05[480],0.431,0.002,0.059,0.3,0.394,0.438,0.476,0.526,945.0,1.002,0.3483,10.03448275862069
prob05[481],0.439,0.002,0.052,0.323,0.406,0.446,0.479,0.523,894.0,1.003,0.06794,10.10344827586207
prob05[482],0.439,0.002,0.052,0.323,0.406,0.445,0.479,0.522,891.0,1.003,0.07760758620689655,10.10344827586207
prob05[483],0.439,0.002,0.053,0.323,0.406,0.445,0.479,0.522,889.0,1.003,0.0872751724137931,10.10344827586207
prob05[484],0.439,0.002,0.053,0.323,0.406,0.445,0.478,0.522,888.0,1.003,0.09694275862068966,10.10344827586207
prob05[485],0.439,0.002,0.053,0.323,0.405,0.445,0.478,0.522,886.0,1.003,0.1066103448275862,10.10344827586207
prob05[486],0.439,0.002,0.053,0.323,0.405,0.445,0.478,0.522,886.0,1.003,0.11627793103448275,10.10344827586207
prob05[487],0.438,0.002,0.053,0.323,0.405,0.445,0.478,0.522,885.0,1.003,0.1259455172413793,10.10344827586207
prob05[488],0.438,0.002,0.053,0.323,0.405,0.445,0.478,0.522,885.0,1.003,0.13561310344827587,10.10344827586207
prob05[489],0.438,0.002,0.053,0.322,0.405,0.444,0.478,0.522,886.0,1.003,0.1452806896551724,10.10344827586207
prob05[490],0.438,0.002,0.053,0.321,0.405,0.444,0.478,0.522,887.0,1.003,0.15494827586206894,10.10344827586207
prob05[491],0.438,0.002,0.053,0.321,0.405,0.444,0.478,0.522,888.0,1.003,0.1646158620689655,10.10344827586207
prob05[492],0.438,0.002,0.053,0.321,0.404,0.444,0.478,0.522,890.0,1.003,0.17428344827586206,10.10344827586207
prob05[493],0.438,0.002,0.053,0.32,0.404,0.444,0.478,0.522,892.0,1.003,0.18395103448275862,10.10344827586207
prob05[494],0.438,0.002,0.053,0.32,0.404,0.444,0.478,0.522,895.0,1.003,0.19361862068965516,10.10344827586207
prob05[495],0.437,0.002,0.053,0.319,0.404,0.444,0.477,0.522,898.0,1.003,0.20328620689655172,10.10344827586207
prob05[496],0.437,0.002,0.054,0.319,0.404,0.444,0.477,0.522,902.0,1.003,0.21295379310344825,10.10344827586207
prob05[497],0.437,0.002,0.054,0.318,0.404,0.443,0.477,0.522,906.0,1.003,0.2226213793103448,10.10344827586207
prob05[498],0.437,0.002,0.054,0.318,0.403,0.443,0.477,0.522,911.0,1.003,0.23228896551724137,10.10344827586207
prob05[499],0.437,0.002,0.054,0.317,0.403,0.443,0.478,0.522,915.0,1.003,0.2419565517241379,10.10344827586207
prob05[500],0.437,0.002,0.054,0.317,0.403,0.443,0.478,0.523,921.0,1.002,0.25162413793103444,10.10344827586207
prob05[501],0.437,0.002,0.054,0.315,0.403,0.443,0.477,0.523,927.0,1.002,0.261291724137931,10.10344827586207
prob05[502],0.436,0.002,0.055,0.314,0.403,0.443,0.477,0.523,933.0,1.002,0.27095931034482756,10.10344827586207
prob05[503],0.436,0.002,0.055,0.314,0.402,0.443,0.477,0.523,939.0,1.002,0.2806268965517241,10.10344827586207
prob05[504],0.436,0.002,0.055,0.313,0.402,0.443,0.477,0.524,946.0,1.002,0.2902944827586207,10.10344827586207
prob05[505],0.436,0.002,0.055,0.312,0.402,0.443,0.477,0.524,954.0,1.002,0.29996206896551725,10.10344827586207
prob05[506],0.436,0.002,0.056,0.312,0.402,0.443,0.477,0.524,962.0,1.002,0.3096296551724138,10.10344827586207
prob05[507],0.436,0.002,0.056,0.311,0.401,0.443,0.477,0.524,970.0,1.002,0.3192972413793103,10.10344827586207
prob05[508],0.436,0.002,0.056,0.311,0.401,0.442,0.477,0.524,979.0,1.002,0.3289648275862069,10.10344827586207
prob05[509],0.435,0.002,0.056,0.31,0.401,0.442,0.478,0.525,988.0,1.002,0.33863241379310344,10.10344827586207
prob05[510],0.435,0.002,0.057,0.309,0.4,0.442,0.478,0.525,998.0,1.002,0.3483,10.10344827586207
prob05[511],0.443,0.002,0.05,0.332,0.412,0.45,0.481,0.523,961.0,1.003,0.06794,10.172413793103448
prob05[512],0.443,0.002,0.05,0.332,0.412,0.449,0.481,0.523,958.0,1.003,0.07760758620689655,10.172413793103448
prob05[513],0.443,0.002,0.05,0.332,0.412,0.449,0.481,0.523,955.0,1.003,0.0872751724137931,10.172413793103448
prob05[514],0.443,0.002,0.05,0.332,0.412,0.449,0.48,0.523,953.0,1.003,0.09694275862068966,10.172413793103448
prob05[515],0.443,0.002,0.05,0.332,0.412,0.449,0.48,0.523,951.0,1.003,0.1066103448275862,10.172413793103448
prob05[516],0.443,0.002,0.05,0.331,0.412,0.449,0.48,0.522,950.0,1.003,0.11627793103448275,10.172413793103448
prob05[517],0.442,0.002,0.05,0.331,0.411,0.449,0.48,0.522,949.0,1.003,0.1259455172413793,10.172413793103448
prob05[518],0.442,0.002,0.05,0.33,0.411,0.448,0.48,0.522,948.0,1.003,0.13561310344827587,10.172413793103448
prob05[519],0.442,0.002,0.05,0.33,0.411,0.448,0.48,0.522,948.0,1.003,0.1452806896551724,10.172413793103448
prob05[520],0.442,0.002,0.05,0.33,0.411,0.448,0.48,0.522,949.0,1.003,0.15494827586206894,10.172413793103448
prob05[521],0.442,0.002,0.051,0.33,0.411,0.448,0.479,0.522,950.0,1.003,0.1646158620689655,10.172413793103448
prob05[522],0.442,0.002,0.051,0.33,0.411,0.448,0.479,0.522,952.0,1.003,0.17428344827586206,10.172413793103448
prob05[523],0.442,0.002,0.051,0.329,0.41,0.448,0.479,0.522,955.0,1.003,0.18395103448275862,10.172413793103448
prob05[524],0.441,0.002,0.051,0.328,0.41,0.448,0.479,0.522,958.0,1.003,0.19361862068965516,10.172413793103448
prob05[525],0.441,0.002,0.051,0.328,0.41,0.447,0.479,0.522,962.0,1.003,0.20328620689655172,10.172413793103448
prob05[526],0.441,0.002,0.051,0.327,0.41,0.447,0.479,0.522,967.0,1.003,0.21295379310344825,10.172413793103448
prob05[527],0.441,0.002,0.051,0.327,0.41,0.447,0.479,0.522,971.0,1.002,0.2226213793103448,10.172413793103448
prob05[528],0.441,0.002,0.051,0.326,0.409,0.447,0.479,0.522,977.0,1.002,0.23228896551724137,10.172413793103448
prob05[529],0.441,0.002,0.052,0.326,0.409,0.447,0.479,0.523,983.0,1.002,0.2419565517241379,10.172413793103448
